id,observed_on,quality_grade,latitude,longitude,taxon_id,taxon_name,common_name,iconic_taxon,rank,place_guess,observer,num_id_agreements,url
2093037,2015-09-08,research,47.917341,-91.288143,64968,Anaxyrus americanus,American Toad,Amphibia,species,"Superior National Forest, Fall Lake, MN, US",takeahike,1,http://www.inaturalist.org/observations/2093037
2095554,2015-10-09,research,46.934939,-95.616089,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Tamarac National Wildlife Refuge, Height of Land, MN, US",naturalist5002,1,http://www.inaturalist.org/observations/2095554
2306675,2015-10-17,research,47.4137238879,-92.5417359043,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"St. Louis County, US-MN, US",williamgeorge,3,http://www.inaturalist.org/observations/2306675
2370908,2015-10-08,research,47.381454,-91.189849,65982,Lithobates clamitans,Green Frog,Amphibia,species,Wolf Ridge Environmental Learning Center,lranelli,1,http://www.inaturalist.org/observations/2370908
2391782,2015-10-17,research,45.4702133333,-93.955475,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"6897 100th Ave SE, Clear Lake township, MN, US",shoover,3,http://www.inaturalist.org/observations/2391782
2393437,2015-09-04,research,45.1833887,-93.0830868,1668923,Dryophytes versicolor,Gray Treefrog,Amphibia,species,"Anoka County, US-MN, US",winterwren,3,http://www.inaturalist.org/observations/2393437
2814256,2015-08-12,research,47.928126,-91.760701,66012,Lithobates sylvaticus,Wood Frog,Amphibia,species,"Lake County, US-MN, US",emilyaardvark,2,http://www.inaturalist.org/observations/2814256
2952837,2015-05-16,research,47.229915,-93.565214,66012,Lithobates sylvaticus,Wood Frog,Amphibia,species,"Forest History Center, Grand Rapids, MN",figaro,1,http://www.inaturalist.org/observations/2952837
3382944,2015-05-24,research,46.334284,-95.664372,64968,Anaxyrus americanus,American Toad,Amphibia,species,"Otter Tail County, US-MN, US",tempnumen,1,http://www.inaturalist.org/observations/3382944
4419678,2015-07-08,research,47.050300362,-95.5407357216,66012,Lithobates sylvaticus,Wood Frog,Amphibia,species,"Many Point Scout Camp, Many Point Scout Camp Road, Ponsford, MN, United States",gonodactylus,1,http://www.inaturalist.org/observations/4419678
5442405,2015-08-12,research,48.00243,-90.362,24268,Pseudacris crucifer,Spring Peeper,Amphibia,species,"Moose Viewing Trailhead, Cook County, MN, USA",psweet,1,https://www.inaturalist.org/observations/5442405
5442408,2015-08-12,research,48.0020898503,-90.362722634,24268,Pseudacris crucifer,Spring Peeper,Amphibia,species,"Kimball Lake CG, Cook County, MN, USA",psweet,2,https://www.inaturalist.org/observations/5442408
5471037,2015-08-13,research,47.647688113,-91.4244053372,64968,Anaxyrus americanus,American Toad,Amphibia,species,"Lake County, MN, USA",psweet,1,https://www.inaturalist.org/observations/5471037
5615432,2015-09-08,research,44.7987861111,-92.9593444444,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Cottage Grove, MN, USA",snsheth,2,https://www.inaturalist.org/observations/5615432
8402077,2015-07-13,research,47.335427,-91.206949,65982,Lithobates clamitans,Green Frog,Amphibia,species,"5702 MN-61, Silver Bay, MN 55614, USA",classycuttlefish,3,https://www.inaturalist.org/observations/8402077
9236288,2015-07-03,research,45.0024356273,-93.1248479523,64968,Anaxyrus americanus,American Toad,Amphibia,species,"Roseville, MN 55113, USA",gordon_dietzman,2,https://www.inaturalist.org/observations/9236288
9486588,2015-08-04,research,45.403531,-95.481534,1668922,Dryophytes chrysoscelis,Cope's Gray Tree Frog,Amphibia,species,Fahl Waterfowl Production Area,trig125,3,https://www.inaturalist.org/observations/9486588
9530023,2015-06-14,research,45.051186,-95.896055,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"14047 20th St NW, Watson, MN 56295, USA",trig125,2,https://www.inaturalist.org/observations/9530023
12634573,2015-06-21,research,46.347802,-94.3070539,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"4612 Michelle Cir N, Baxter, MN 56425, USA",pserani01,2,https://www.inaturalist.org/observations/12634573
13471720,2015-07-11,research,47.9304080667,-91.7442354506,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Lake County, MN, USA",oviscanadensis_connerties,1,https://www.inaturalist.org/observations/13471720
19008937,2015-08-30,research,47.044321114,-92.1903051569,24268,Pseudacris crucifer,Spring Peeper,Amphibia,species,"St Louis County, MN, USA",e16,4,https://www.inaturalist.org/observations/19008937
19009202,2015-08-30,research,47.0487517357,-92.1925006714,24268,Pseudacris crucifer,Spring Peeper,Amphibia,species,"St Louis County, MN, USA",e16,1,https://www.inaturalist.org/observations/19009202
19039561,2015-08-30,research,47.0463591341,-92.1793363389,64968,Anaxyrus americanus,American Toad,Amphibia,species,"St Louis County, MN, USA",e16,2,https://www.inaturalist.org/observations/19039561
19040155,2015-08-30,research,47.0476236373,-92.1912208645,24255,Pseudacris maculata,Boreal Chorus Frog,Amphibia,species,"St Louis County, MN, USA",e16,3,https://www.inaturalist.org/observations/19040155
19432819,2015-08-22,research,44.0932833333,-92.5452333333,64968,Anaxyrus americanus,American Toad,Amphibia,species,"5319 Ridgeway Rd NW, Rochester, MN, US",cmweissburg,2,https://www.inaturalist.org/observations/19432819
19432824,2015-08-23,research,44.0935388333,-92.54528,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"5327 Ridgeway Rd NW, Rochester, MN, US",cmweissburg,3,https://www.inaturalist.org/observations/19432824
19981802,2015-08-24,research,44.0849054,-93.058872,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Rice Lake, Havana Township, MN 55924, USA",cmweissburg,2,https://www.inaturalist.org/observations/19981802
20739758,2015-09-07,research,46.3818944444,-95.821275,66012,Lithobates sylvaticus,Wood Frog,Amphibia,species,"Otter Tail County, MN, USA",megnd,3,https://www.inaturalist.org/observations/20739758
23835896,2015-06-12,research,46.5437891041,-94.1086074987,66012,Lithobates sylvaticus,Wood Frog,Amphibia,species,"Minnesota, US",mnwild,2,https://www.inaturalist.org/observations/23835896
23977963,2015-05-17,research,44.7383448818,-95.4316944465,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Yellow Medicine County, MN, USA",dexternienhaus,1,https://www.inaturalist.org/observations/23977963
23992888,2015-05-31,research,43.7672907671,-94.106988857,1668899,Dryophytes versicolor,Gray Treefrog Species Complex,Amphibia,complex,"Faribault County, MN, USA",dexternienhaus,0,https://www.inaturalist.org/observations/23992888
25702697,2015-08-22,research,43.7675285269,-94.1077862045,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Faribault County, MN, USA",dexternienhaus,1,https://www.inaturalist.org/observations/25702697
29079163,2015-06-22,research,44.859805,-93.59851,1668899,Dryophytes versicolor,Gray Treefrog Species Complex,Amphibia,complex,"Chanhassen, MN, USA",fragmansapir,4,https://www.inaturalist.org/observations/29079163
30278191,2015-07-18,research,43.7676227762,-94.1077778611,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Faribault County, MN, USA",dexternienhaus,1,https://www.inaturalist.org/observations/30278191
34483230,2015-09-12,research,45.9296191663,-94.2501268936,26749,Ambystoma tigrinum,Eastern Tiger Salamander,Amphibia,species,"Crane Meadows National Wildlife Refuge, Morrison County, MN, USA",mmmiller,3,https://www.inaturalist.org/observations/34483230
36465947,2015-09-05,research,48.601368814,-96.4467721753,26749,Ambystoma tigrinum,Eastern Tiger Salamander,Amphibia,species,"Kittson County, MN, USA",csledge,2,https://www.inaturalist.org/observations/36465947
37346324,2015-09-04,research,45.6190710649,-95.0027908955,26749,Ambystoma tigrinum,Eastern Tiger Salamander,Amphibia,species,"Stearns County, MN, USA",takeahike,4,https://www.inaturalist.org/observations/37346324
39557211,2015-05-13,research,44.842161696,-93.2241706417,1668922,Dryophytes chrysoscelis,Cope's Gray Tree Frog,Amphibia,species,"East Bloomington, Bloomington, MN, USA",ryruther,1,https://www.inaturalist.org/observations/39557211
46339952,2015-07-11,research,45.1385040015,-93.0851905003,65982,Lithobates clamitans,Green Frog,Amphibia,species,"Lino Lakes, MN, USA",frankziegler,1,https://www.inaturalist.org/observations/46339952
46339954,2015-07-11,research,45.1385131069,-93.0840639725,65982,Lithobates clamitans,Green Frog,Amphibia,species,"Lino Lakes, MN, USA",frankziegler,1,https://www.inaturalist.org/observations/46339954
46342548,2015-07-13,research,45.1384434569,-93.0838386669,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Lino Lakes, MN, USA",frankziegler,1,https://www.inaturalist.org/observations/46342548
46435804,2015-07-17,research,45.5205351774,-94.5415096363,65982,Lithobates clamitans,Green Frog,Amphibia,species,"Stearns County, US-MN, US",frankziegler,1,https://www.inaturalist.org/observations/46435804
46435842,2015-07-18,research,45.5687261497,-94.5293171005,52354,Ambystoma laterale,Blue-spotted Salamander,Amphibia,species,"Stearns County, US-MN, US",frankziegler,2,https://www.inaturalist.org/observations/46435842
46932694,2015-05-27,research,45.1919168204,-93.0379927904,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Minnesota, US",frankziegler,1,https://www.inaturalist.org/observations/46932694
46933504,2015-05-29,research,45.0762716378,-93.0517351775,65982,Lithobates clamitans,Green Frog,Amphibia,species,"Minnesota, US",frankziegler,1,https://www.inaturalist.org/observations/46933504
47636977,2015-11-08,research,45.1430892559,-93.0766535466,66012,Lithobates sylvaticus,Wood Frog,Amphibia,species,"Lino Lakes, MN, USA",frankziegler,1,https://www.inaturalist.org/observations/47636977
51047191,2015-11-14,research,45.2954918007,-92.7855427937,64968,Anaxyrus americanus,American Toad,Amphibia,species,"240th St N, Scandia, MN, US",emmalou014,1,https://www.inaturalist.org/observations/51047191
56240744,2015-05-16,research,45.0351634397,-93.4638331025,1668899,Dryophytes versicolor,Gray Treefrog Species Complex,Amphibia,complex,"44th Ave N, Plymouth, MN, US",lhakkola,0,https://www.inaturalist.org/observations/56240744
57789695,2015-09-20,research,44.4725283333,-93.170945,24255,Pseudacris maculata,Boreal Chorus Frog,Amphibia,species,"Woodland Trail, Northfield, MN, US",northwoods_scientist,2,https://www.inaturalist.org/observations/57789695
57978768,2015-07-01,research,44.2694794318,-96.1325619556,24255,Pseudacris maculata,Boreal Chorus Frog,Amphibia,species,Tyler,toddanber,2,https://www.inaturalist.org/observations/57978768
59538475,2015-08-25,research,44.6855395681,-93.0569466002,26749,Ambystoma tigrinum,Eastern Tiger Salamander,Amphibia,species,"Minnesota, US",matthewt6416,4,https://www.inaturalist.org/observations/59538475
70056389,2015-05-09,research,46.3411839,-94.215956,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"E River Rd, Brainerd, MN 56401, USA",lcplinske,2,https://www.inaturalist.org/observations/70056389
82940531,2015-03-31,research,45.9361202784,-94.2512007801,66012,Lithobates sylvaticus,Wood Frog,Amphibia,species,"Morrison County, MN, USA",kemerso21,2,https://www.inaturalist.org/observations/82940531
96984994,2015-06-14,research,47.6997972222,-96.4306416667,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Polk, Minnesota, United States",david99,2,https://www.inaturalist.org/observations/96984994
110860823,2015-07-17,research,44.17864,-94.10284,123594,Anaxyrus americanus americanus,Eastern American Toad,Amphibia,subspecies,", Minnesota, United States",squamatologist,2,https://www.inaturalist.org/observations/110860823
110882257,2015-08-22,research,44.139733,-91.986926,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Norton, Minnesota, United States",squamatologist,2,https://www.inaturalist.org/observations/110882257
123154796,2015-04-17,research,46.3594067,-94.227988,66012,Lithobates sylvaticus,Wood Frog,Amphibia,species,"14250 Conservation Dr, Baxter, MN 56425, USA",lcplinske,3,https://www.inaturalist.org/observations/123154796
145757961,2015-09-07,research,44.7505218789,-93.1138072867,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Minnesota, US",matthewt6416,3,https://www.inaturalist.org/observations/145757961
149945413,2015-09-02,research,45.7692125517,-95.1813061272,66012,Lithobates sylvaticus,Wood Frog,Amphibia,species,"Minnesota, US",takeahike,1,https://www.inaturalist.org/observations/149945413
154383722,2015-06-26,research,47.9672091214,-90.4818212986,65982,Lithobates clamitans,Green Frog,Amphibia,species,Little Trout Lake,cherylbatson,1,https://www.inaturalist.org/observations/154383722
175959664,2015-07-31,research,45.1649544444,-93.4167963889,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Champlin, MN 55316, USA",cherylbatson,2,https://www.inaturalist.org/observations/175959664
180209816,2015-06-23,research,47.4109501,-94.2155398,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Lake Winnibigoshish, Minnesota",tpk_flies,1,https://www.inaturalist.org/observations/180209816
185465405,2015-07-14,research,43.7646016667,-96.445665,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Rock County, MN, USA",kemerso21,1,https://www.inaturalist.org/observations/185465405
190064982,2015-05-23,research,44.9790752379,-93.1811290657,64968,Anaxyrus americanus,American Toad,Amphibia,species,美國明尼蘇達州法爾考高地,deerjacksonhu,1,https://www.inaturalist.org/observations/190064982
213300784,2015-09-21,research,44.2953610145,-94.4717071818,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,Flandrau State Park,taylorse,2,https://www.inaturalist.org/observations/213300784
213302879,2015-08-11,research,44.2953610145,-94.4717071818,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,Flandrau State Park,taylorse,2,https://www.inaturalist.org/observations/213302879
213488136,2015-07-27,research,47.2008691413,-95.2046081498,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,Itasca State Park,taylorse,2,https://www.inaturalist.org/observations/213488136
227035992,2015-06-02,research,45.539589,-94.102618,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,Sand Prairie Wildlife Management Area,jhintermeister,1,https://www.inaturalist.org/observations/227035992
254453702,2015-03-31,research,44.0625184895,-94.5494467313,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Watonwan County, MN, USA",taylorse,1,https://www.inaturalist.org/observations/254453702
255547685,2015-07-28,research,47.2399098087,-95.2073972057,66012,Lithobates sylvaticus,Wood Frog,Amphibia,species,"Clearwater County, MN, USA",taylorse,2,https://www.inaturalist.org/observations/255547685
280233989,2015-08-08,research,47.3992354182,-94.9888402149,65979,Lithobates catesbeianus,American Bullfrog,Amphibia,species,"179th Ave, Bemidji, MN, US",katsbird94,2,https://www.inaturalist.org/observations/280233989
299038216,2015-05-06,research,45.3661296892,-93.3591908894,64968,Anaxyrus americanus,American Toad,Amphibia,species,"Minnesota, US",ericeae,2,https://www.inaturalist.org/observations/299038216
333895600,2015-09-07,research,47.4246434054,-92.239594995,24255,Pseudacris maculata,Boreal Chorus Frog,Amphibia,species,"St. Louis County, MN, USA",atom-h,2,https://www.inaturalist.org/observations/333895600
2805156,2016-03-19,research,44.466315,-93.196383,24255,Pseudacris maculata,Boreal Chorus Frog,Amphibia,species,"Northfield, mn",scottking,1,http://www.inaturalist.org/observations/2805156
2817265,2016-03-08,research,44.2761116028,-93.2411117554,66012,Lithobates sylvaticus,Wood Frog,Amphibia,species,"Rice County, US-MN, US",abrossard,1,http://www.inaturalist.org/observations/2817265
2854769,2016-03-29,research,46.8977042168,-94.3833448851,52354,Ambystoma laterale,Blue-spotted Salamander,Amphibia,species,"Deep Portage Reserve, Woodrow, MN, US",emeliadavis,1,http://www.inaturalist.org/observations/2854769
2935359,2016-04-14,research,45.6284332,-94.2198391,66012,Lithobates sylvaticus,Wood Frog,Amphibia,species,"700-894 7th St N Sartell, MN 56377",vin_dog,2,http://www.inaturalist.org/observations/2935359
2937687,2016-04-14,research,44.464523,-93.192869,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Minnesota, United States",scottking,1,http://www.inaturalist.org/observations/2937687
2952807,2016-05-24,research,47.5903712342,-94.7271100804,24255,Pseudacris maculata,Boreal Chorus Frog,Amphibia,species,"10697-10799 Turtle River Lake Rd NE Bemidji, MN 56601",figaro,2,http://www.inaturalist.org/observations/2952807
2999312,2016-04-21,research,44.34999795,-93.1655581668,64968,Anaxyrus americanus,American Toad,Amphibia,species,"Cannon City Township, MN",abrossard,1,http://www.inaturalist.org/observations/2999312
3049982,2016-04-21,research,45.170518,-92.762608,65982,Lithobates clamitans,Green Frog,Amphibia,species,"16910 152nd st north, marine on st croix, mn",aheathco,1,http://www.inaturalist.org/observations/3049982
3085951,2016-05-02,research,45.170956,-92.818023,24268,Pseudacris crucifer,Spring Peeper,Amphibia,species,May Township,gregseitz,2,http://www.inaturalist.org/observations/3085951
3092058,2016-05-03,research,44.5339513371,-93.8684969526,24255,Pseudacris maculata,Boreal Chorus Frog,Amphibia,species,"56044, Tyrone, MN, US",bpollack,1,http://www.inaturalist.org/observations/3092058
3160006,2016-05-12,research,47.3761383333,-91.195935,65982,Lithobates clamitans,Green Frog,Amphibia,species,"Lake, Minnesota, United States",jwalewski,1,http://www.inaturalist.org/observations/3160006
3190631,2016-05-16,research,47.3842816667,-91.2068916667,65982,Lithobates clamitans,Green Frog,Amphibia,species,"Lake, Minnesota, United States",jwalewski,1,http://www.inaturalist.org/observations/3190631
3199397,2016-05-17,research,44.014643,-96.325435,64968,Anaxyrus americanus,American Toad,Amphibia,species,"Pipestone National Monument, Pipestone County, US-MN, US",clangland,3,http://www.inaturalist.org/observations/3199397
3230602,2016-05-20,research,45.3935949784,-92.6692458988,65982,Lithobates clamitans,Green Frog,Amphibia,species,"307 Milltown Rd, Taylors Falls, MN, US",_830772_,2,http://www.inaturalist.org/observations/3230602
3232590,2016-05-20,research,45.3951170482,-92.6664854028,27186,Plethodon cinereus,Eastern Red-backed Salamander,Amphibia,species,"19462–20944 Lake Blvd, Taylors Falls, MN, US",_830772_,1,http://www.inaturalist.org/observations/3232590
3236469,2016-05-20,research,47.5192748337,-94.0428720229,1668923,Dryophytes versicolor,Gray Treefrog,Amphibia,species,"Itasca County, US-MN, US",melissa38,2,http://www.inaturalist.org/observations/3236469
3238286,2016-05-20,research,44.0345,-92.426097,64968,Anaxyrus americanus,American Toad,Amphibia,species,"Quarry Hill Nature Center, Rochester Minnesota",mammelton50,2,http://www.inaturalist.org/observations/3238286
3249738,2016-05-21,research,44.85652209,-93.21420116,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Long Meadow Lake Trail St Paul, MN 55122",jonathanpoppele,1,http://www.inaturalist.org/observations/3249738
3255911,2016-05-20,research,45.3899766785,-92.6709051804,66012,Lithobates sylvaticus,Wood Frog,Amphibia,species,"22128–22946 Lake Blvd, Taylors Falls, MN, US",blakefrost,2,http://www.inaturalist.org/observations/3255911
3260330,2016-05-21,research,47.4243133333,-92.5116883333,64968,Anaxyrus americanus,American Toad,Amphibia,species,"4209 Miller Trunk Rd, Fayal, MN, US",williamgeorge,1,http://www.inaturalist.org/observations/3260330
3289176,2016-05-21,research,44.02979,-92.431669,64968,Anaxyrus americanus,American Toad,Amphibia,species,"Rochester, Minnesota, United States",scottking,2,http://www.inaturalist.org/observations/3289176
3291674,2016-05-24,research,45.170691,-92.762421,65982,Lithobates clamitans,Green Frog,Amphibia,species,"16910 152nd st north, marine on st croix, mn",aheathco,1,http://www.inaturalist.org/observations/3291674
3335520,2016-05-22,research,44.88871,-93.17914,64968,Anaxyrus americanus,American Toad,Amphibia,species,Ft. Snelling State Park ,dphyillaier,1,http://www.inaturalist.org/observations/3335520
3341076,2016-05-30,research,45.170612,-92.762454,65982,Lithobates clamitans,Green Frog,Amphibia,species,"16910 152nd st north, marine on st croix, mn",aheathco,1,http://www.inaturalist.org/observations/3341076
3366135,2016-06-02,research,47.3785316667,-91.1873916667,66007,Lithobates septentrionalis,Mink Frog,Amphibia,species,"Lake, Minnesota, United States",jwalewski,3,http://www.inaturalist.org/observations/3366135
3430958,2016-06-10,research,45.5006762431,-93.7121898235,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Sherburne National Wildlife Refuge, Blue Hill, MN, US",vireolanius,1,http://www.inaturalist.org/observations/3430958
3432619,2016-06-08,research,44.928312684,-93.2965428926,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Lyndale Park, Minneapolis, MN, US",jake_grotto,1,http://www.inaturalist.org/observations/3432619
3442177,2016-06-11,research,45.2526940661,-93.5041243277,64968,Anaxyrus americanus,American Toad,Amphibia,species,"The Links at Northfork, Ramsey, MN, US",vireolanius,2,http://www.inaturalist.org/observations/3442177
3462542,2016-06-15,research,44.9030576299,-92.911589102,64968,Anaxyrus americanus,American Toad,Amphibia,species,"Edgewater Park, Woodbury, MN, US",sydneysteele,3,http://www.inaturalist.org/observations/3462542
3473556,2016-05-16,research,44.01466356,-96.3247638568,64968,Anaxyrus americanus,American Toad,Amphibia,species,"Circle Trail Pipestone, MN 56164",suezq,1,http://www.inaturalist.org/observations/3473556
3475147,2016-06-17,research,47.3859146436,-91.2451457977,64968,Anaxyrus americanus,American Toad,Amphibia,species,"Lake County, MN, USA",jwalewski,1,http://www.inaturalist.org/observations/3475147
3500637,2016-05-28,research,47.4777400106,-91.1079668333,24268,Pseudacris crucifer,Spring Peeper,Amphibia,species,"George Manitou State Park, Lake No. 1, MN, US",lranelli,1,http://www.inaturalist.org/observations/3500637
3504092,2016-06-22,research,45.0060417597,-93.508645557,64968,Anaxyrus americanus,American Toad,Amphibia,species,"2510 Queensland Ln N, Plymouth, MN, US",rachel56,2,http://www.inaturalist.org/observations/3504092
3521429,2016-06-25,research,44.9522610578,-93.6274439469,66012,Lithobates sylvaticus,Wood Frog,Amphibia,species,"1361 N Arm Dr Mound, MN 55364",setslbot,5,http://www.inaturalist.org/observations/3521429
3571381,2016-06-25,research,44.736328,-93.599478,26749,Ambystoma tigrinum,Eastern Tiger Salamander,Amphibia,species,"Minnesota Valley National Wildlife Refuge, Louisville Swamp",winterwren,1,http://www.inaturalist.org/observations/3571381
3571426,2016-06-25,research,44.736245,-93.599443,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Minnesota Valley National Wildlife Refuge, Louisville Swamp",winterwren,1,http://www.inaturalist.org/observations/3571426
3571579,2016-06-30,research,45.0553064712,-92.9661925919,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"59 Birchwood Rd, Mahtomedi, MN, US",neature_seeker,1,http://www.inaturalist.org/observations/3571579
3571595,2016-06-30,research,45.170782,-92.762368,64968,Anaxyrus americanus,American Toad,Amphibia,species,"16910 152nd st north, marine on st croix, mn",aheathco,1,http://www.inaturalist.org/observations/3571595
3611739,2016-07-03,research,45.0567466588,-92.9660045067,65982,Lithobates clamitans,Green Frog,Amphibia,species,"White Bear Lake, Mahtomedi, MN, US",neature_seeker,1,http://www.inaturalist.org/observations/3611739
3634625,2016-07-01,research,47.5538681212,-91.6877558217,66007,Lithobates septentrionalis,Mink Frog,Amphibia,species,"Lake County, US-MN, US",troyhibbitts,1,http://www.inaturalist.org/observations/3634625
3639802,2016-07-07,research,47.383575,-91.1965133333,24268,Pseudacris crucifer,Spring Peeper,Amphibia,species,"Lake, Minnesota, United States",jwalewski,2,http://www.inaturalist.org/observations/3639802
3648273,2016-07-06,research,44.8041322,-93.1668858,64747,Anaxyrus,North American Toads,Amphibia,genus,"Eagan, MN, USA",calliarcale,4,http://www.inaturalist.org/observations/3648273
3648274,2016-07-06,research,44.8041322,-93.1668858,64747,Anaxyrus,North American Toads,Amphibia,genus,"Eagan, MN, USA",calliarcale,4,http://www.inaturalist.org/observations/3648274
3648275,2016-07-06,research,44.8041322,-93.1668858,64747,Anaxyrus,North American Toads,Amphibia,genus,"Eagan, MN, USA",calliarcale,5,http://www.inaturalist.org/observations/3648275
3655839,2016-07-07,research,47.378435,-91.1874366667,66007,Lithobates septentrionalis,Mink Frog,Amphibia,species,"Lake County, MN, USA",lranelli,1,http://www.inaturalist.org/observations/3655839
3668532,2016-07-12,research,47.3856766667,-91.2443083333,64968,Anaxyrus americanus,American Toad,Amphibia,species,"Lake, Minnesota, United States",jwalewski,1,http://www.inaturalist.org/observations/3668532
3682886,2016-07-15,research,45.1706478327,-92.762523069,65982,Lithobates clamitans,Green Frog,Amphibia,species,"Washington County, MN, USA",aheathco,1,http://www.inaturalist.org/observations/3682886
3690368,2016-07-12,research,45.2183333333,-92.7741666667,65982,Lithobates clamitans,Green Frog,Amphibia,species,"William O'Brien State Park, MN, USA",danilo_hegg,1,http://naturewatch.org.nz/observations/3690368
3701055,2016-07-17,research,45.3999302222,-92.6515181944,65982,Lithobates clamitans,Green Frog,Amphibia,species,Interstate State Park - Minnesota,gregseitz,2,http://www.inaturalist.org/observations/3701055
3707184,2016-07-19,research,45.4095466667,-93.19973,66007,Lithobates septentrionalis,Mink Frog,Amphibia,species,"55005, East Bethel, MN, US",anngriffin,5,http://www.inaturalist.org/observations/3707184
3740820,2016-07-18,research,47.7482218253,-91.8749733793,65982,Lithobates clamitans,Green Frog,Amphibia,species,"St Louis County, MN, USA",thollenh,1,http://www.inaturalist.org/observations/3740820
3743525,2016-07-24,research,44.8058896738,-93.1219826265,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Minnesota, US",msmanthe,2,http://www.inaturalist.org/observations/3743525
3745340,2016-07-25,research,47.42962,-91.2041816667,66012,Lithobates sylvaticus,Wood Frog,Amphibia,species,"Lake County, MN, USA",jwalewski,1,http://www.inaturalist.org/observations/3745340
3762384,2016-07-28,research,47.3855083333,-91.2441383333,65982,Lithobates clamitans,Green Frog,Amphibia,species,"Lake County, MN, USA",jwalewski,1,http://www.inaturalist.org/observations/3762384
3762385,2016-07-28,research,47.385435,-91.2440166667,64968,Anaxyrus americanus,American Toad,Amphibia,species,"Lake County, MN, USA",jwalewski,1,http://www.inaturalist.org/observations/3762385
3762386,2016-07-28,research,47.3857693627,-91.2445664406,66012,Lithobates sylvaticus,Wood Frog,Amphibia,species,"Lake County, MN, USA",jwalewski,1,http://www.inaturalist.org/observations/3762386
3774014,2016-07-30,research,45.0441665649,-92.8097229004,64968,Anaxyrus americanus,American Toad,Amphibia,species,"1309 6th Street South Stillwater, MN 55082",mindymorales,1,http://www.inaturalist.org/observations/3774014
3794598,2016-08-02,research,47.3798498372,-91.1895092391,64968,Anaxyrus americanus,American Toad,Amphibia,species,"Lake County, US-MN, US",lranelli,1,http://www.inaturalist.org/observations/3794598
3804654,2016-05-20,research,45.38999279,-92.67070445,66012,Lithobates sylvaticus,Wood Frog,Amphibia,species,"St Croix Trail Taylors Falls, MN 55084",o-nielsen,2,http://www.inaturalist.org/observations/3804654
3808885,2016-07-28,research,44.0538584493,-92.049611709,64968,Anaxyrus americanus,American Toad,Amphibia,species,"Winona County, MN, USA",markg,1,http://www.inaturalist.org/observations/3808885
3814757,2016-08-06,research,44.89845372,-92.8822268,1668923,Dryophytes versicolor,Gray Treefrog,Amphibia,species,"3343 Ridgestone Way Woodbury, MN 55129",jlugo,0,http://www.inaturalist.org/observations/3814757
3823048,2016-08-06,research,44.7375734031,-93.6107897758,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Scott County, MN, USA",setslbot,1,http://www.inaturalist.org/observations/3823048
3823136,2016-08-07,research,44.07260708,-92.52037913,64968,Anaxyrus americanus,American Toad,Amphibia,species,"4673 Windslow Lane Northwest Rochester, MN 55901",ryan71,1,http://www.inaturalist.org/observations/3823136
3823320,2016-08-07,research,44.0740796814,-92.5199789554,64968,Anaxyrus americanus,American Toad,Amphibia,species,"3716 Blakesley Lane Northwest Rochester, MN 55901",ryan71,1,http://www.inaturalist.org/observations/3823320
3825309,2016-07-01,research,44.7766,-93.1614388333,66003,Lithobates pipiens,Northern Leopard Frog,Amphibia,species,"Jensen Lake, Eagan, MN, US",figjoh,1,http://www.inaturalist.org/observations/3825309
